Codi,Provincia,Cla,Subclase,Especie,Rumbo,Dist,Fac,CD,DiamIf3,DiamIf2,HeiIf3
430248,43,A,1,024,161,2.09,127.32,15,17.4,12.2,8
430250,43,A,1,045,204,5,31.83,10,10.45,9,7
430251,43,A,1,024,169,2.5,127.32,25,25.6,18.55,10
430256,43,A,1,024,77,2.9,127.32,20,18.25,13.8,8.5
430261,43,A,1,024,73,8.89,31.83,25,24.3,15.85,10.89
430262,43,A,1,024,46,14.8,14.14,25,26.05,25.2,12
430263,43,A,1,045,78,10.1,14.14,25,23.65,20.75,8
430266,43,A,1,024,47,7.59,31.83,30,30.05,27.8,10
430267,43,A,1,024,183,7.4,31.83,20,19.1,15.75,8.5
430268,43,A,1,024,93,4.09,127.32,20,19.65,14.2,9
430270,43,A,1,024,76,10.69,14.14,35,34.25,29,13
430271,43,A,1,024,17,3.29,127.32,25,23.6,20.7,12
430272,43,A,1,024,100,7.69,31.83,15,17.35,12.85,6.8
430273,43,A,1,024,54,9.5,31.83,15,15.55,12.6,6.5
430274,43,A,1,024,41,12.8,14.14,35,35.4,26.4,12
430275,43,A,1,024,96,4.8,127.32,20,22.05,18.55,14
430276,43,A,1,024,277,7.5,31.83,25,23.85,16.25,6
430280,43,A,1,024,111,7.8,31.83,20,21.9,18.35,7.5
430282,43,A,1,024,102,0.89,127.32,10,8.8,7.85,4.5
430284,43,A,1,024,51,4.5,127.32,30,30.65,23,9
430285,43,A,1,025,306,4.59,127.32,15,16.3,8.35,6.5
430296,43,A,1,024,113,7.9,31.83,55,52.85,43.35,15
430297,43,A,1,024,159,7.4,31.83,35,36,30.95,12
430298,43,A,1,045,386,6.19,31.83,15,14.05,13.65,5.5
430299,43,A,1,024,60,7.59,31.83,25,23.45,19.5,8
430300,43,A,1,024,93,8,31.83,20,21.35,16.25,8.5
430303,43,A,1,024,81,4.59,127.32,20,18.15,16.2,6.5
430304,43,A,1,024,130,9.69,31.83,25,25.25,16.8,7
430307,43,A,1,024,287,3.5,127.32,15,13.05,13.15,6.5
430308,43,A,1,024,263,3.4,127.32,10,11.8,8.7,7.5
430312,43,A,1,024,133,12.3,14.14,25,27.4,23.1,8.5
430315,43,A,1,024,137,6.9,31.83,15,14.75,15.35,5
430320,43,A,1,024,283,13,14.14,25,26.85,23.2,10.5
430321,43,A,1,066,128,6.19,31.83,35,35.6,36.25,4
430326,43,A,1,024,62,4.4,127.32,10,10.9,10.55,5.5
430332,43,A,1,024,257,4.5,127.32,20,17.65,16.35,8.5
430333,43,A,1,024,198,4.3,127.32,10,9.85,7.95,3.5
430337,43,A,1,066,64,10.6,14.14,30,29.05,28.9,5
430342,43,A,1,024,270,10.39,14.14,20,22.05,19.5,5.5
430343,43,A,1,024,380,10.39,14.14,15,14.85,13.75,5.5
430346,43,A,1,024,323,6,31.83,25,23.75,24.85,8
430349,43,A,1,024,180,8.6,31.83,25,25.15,24.15,11.5
430350,43,A,1,024,310,3.79,127.32,15,13.55,11.5,5
430351,43,A,1,024,125,8,31.83,20,21.1,17.65,8.5
430356,43,A,1,024,110,6.8,31.83,20,19.9,16.95,10
430367,43,A,1,024,100,8.5,31.83,25,25.75,24.4,11.5
430368,43,A,1,066,350,14.6,14.14,25,24.75,24.6,6
430370,43,A,1,024,221,3.7,127.32,20,21.05,21,9.5
430380,43,A,1,024,96,1.6,127.32,10,8.65,7.55,5.5
430381,43,A,1,024,34,3.9,127.32,10,9.9,9,6
430383,43,A,1,024,162,14.8,14.14,25,26.7,24.2,9.5
430391,43,A,1,024,206,6.8,31.83,15,17,16.85,9.5
430401,43,A,1,024,67,14.39,14.14,25,26.9,25.4,8.5
430410,43,A,1,024,35,12.19,14.14,25,26.3,25.25,9.5
430416,43,A,1,024,106,14.3,14.14,30,31.7,30.45,12
430418,43,A,1,024,268,4.5,127.32,20,18.75,13.3,7.5
430419,43,A,1,024,228,14,14.14,35,36.85,29.55,12.5
430424,43,A,1,025,179,11.3,14.14,25,23.8,22.55,9
430430,43,A,1,024,178,4.19,127.32,15,16.05,14.6,7.5
430431,43,A,1,024,238,9.8,31.83,20,18.2,16.6,4.5
430432,43,A,1,024,82,2.59,127.32,15,16.25,10.3,4
430433,43,A,1,024,275,7.59,31.83,20,17.75,17.15,6.5
430434,43,A,1,024,185,6.19,31.83,25,25,22.3,10.5
430437,43,A,1,024,169,4.5,127.32,15,15.35,15.1,6
430438,43,A,1,024,366,8.3,31.83,15,12.9,13.5,4.5
430442,43,A,1,024,35,6.59,31.83,15,16.95,13.1,8
430443,43,A,1,024,164,2,127.32,25,23,18.25,9
430445,43,A,1,068,68,3.2,127.32,15,15.75,12.85,4.5
430448,43,A,1,024,72,6.59,31.83,15,16.65,15.8,5.5
430449,43,A,1,024,385,4.5,127.32,15,14,12.05,6
430454,43,A,1,024,163,10.5,14.14,35,37.25,32.5,12.5
430459,43,A,1,024,195,4.3,127.32,20,17.9,15.65,6.5
430462,43,A,1,025,94,10.5,14.14,35,35.25,32.3,11.5
430463,43,A,1,024,224,9.8,31.83,15,16.8,13.05,8
430464,43,A,1,024,229,13.19,14.14,25,26.3,25.3,5.5
430466,43,A,1,024,278,4.5,127.32,20,19.55,14.1,6.5
430468,43,A,1,024,116,2.5,127.32,25,24.9,21.8,10
430471,43,A,1,024,235,2.29,127.32,15,14.9,15.2,7.5
430476,43,A,1,024,64,5.69,31.83,15,16.25,12.6,8
430479,43,A,1,024,124,19.79,5.09,45,46.85,43.45,16.5
430484,43,A,1,024,267,4.8,127.32,15,13.55,8.85,9
430488,43,A,1,024,154,10.3,14.14,30,29.45,27.95,10
430490,43,A,1,066,274,3.5,127.32,20,22.35,22.35,3
430497,43,A,1,024,102,5.4,31.83,15,16.25,13,6.5
430501,43,A,1,024,155,6.3,31.83,25,22.75,20,8
430503,43,A,1,024,385,5.59,31.83,25,24,19.75,8
430504,43,A,1,024,225,6,31.83,15,14.9,12.7,4
430505,43,A,1,024,201,4.09,127.32,15,16.25,13.75,5.5
430507,43,A,1,024,13,13.1,14.14,25,23.05,25.05,8.5
430510,43,A,1,045,330,8.8,31.83,20,19.2,18.7,6
430514,43,A,1,024,80,6.8,31.83,20,20.2,17.45,8.5
430515,43,A,1,024,162,1.79,127.32,10,11.15,7.85,6.5
430517,43,A,1,024,227,7.3,31.83,15,17.4,13.4,10
430519,43,A,1,024,106,12.5,14.14,25,25.7,25.25,12.5
430521,43,A,1,024,74,2.09,127.32,15,16.15,13.75,3.5
430524,43,A,1,024,241,8.6,31.83,20,18.65,12.7,10
430527,43,A,1,024,215,14.8,14.14,40,38.55,31.55,10.5
430529,43,A,1,024,178,4.9,127.32,25,24.5,24.05,11
430530,43,A,1,024,94,13.89,14.14,30,30.55,28.85,11
430536,43,A,1,044,120,15.39,5.09,55,53.1,55.8,9
430538,43,A,1,045,275,1.89,127.32,10,8.2,7.85,3.5
430543,43,A,1,045,20,1.7,127.32,15,15.6,11.95,4.5
430545,43,A,1,024,370,8.6,31.83,25,24.05,19.7,7
430551,43,A,1,045,104,3.09,127.32,15,12.8,13.45,4.5
430553,43,A,1,024,130,15,5.09,35,37,30.35,13
430554,43,A,1,024,205,4.9,127.32,15,14.55,14.3,8.5
430555,43,A,1,045,303,10.1,14.14,15,15.9,15.35,6
430556,43,A,1,045,10,3.09,127.32,10,11.75,11.05,5.5
430557,43,A,1,024,112,7.4,31.83,30,27.8,20.4,9
430559,43,A,1,024,245,6.5,31.83,20,21.8,14.6,7.5
430560,43,A,1,045,313,7.09,31.83,30,30,22.05,5.5
430562,43,A,1,045,156,4.4,127.32,10,12.3,10.7,5.5
430563,43,A,1,045,243,7.3,31.83,20,18.2,12.85,8.5
430566,43,A,1,045,27,8,31.83,15,15.1,13.4,6
430569,43,A,1,021,287,4,127.32,20,19.5,14.1,10
430570,43,A,1,021,4,15.3,5.09,30,29.6,24.6,13
430572,43,A,1,043,70,3.29,127.32,15,14.75,11.65,10
430573,43,A,1,021,151,13.6,14.14,40,42,30.6,13
430574,43,A,1,021,391,7.8,31.83,35,33.6,26.95,7.5
430575,43,A,1,021,360,4.9,127.32,30,29.4,25.65,8.5
430576,43,A,1,045,87,3.9,127.32,15,13.15,9.1,5
430577,43,A,1,045,29,8.5,31.83,15,15.3,12.6,7
430579,43,A,1,025,183,7.3,31.83,25,23.4,18.55,6.5
430580,43,A,1,021,89,8.89,31.83,20,22.2,19.3,9
430581,43,A,1,025,283,3.7,127.32,35,34,26.95,14.5
430584,43,A,1,024,56,9.89,31.83,35,36.45,30.25,13
430586,43,A,1,045,87,1.7,127.32,10,11.35,8.85,5.5
430590,43,A,1,045,22,3.2,127.32,10,12.1,9.4,6
430591,43,A,1,021,60,5.19,31.83,20,17.7,16.25,7.5
430592,43,A,1,072,198,5.69,31.83,10,12,10.65,5
430595,43,A,1,045,135,3.4,127.32,15,15.9,10.95,6.5
430596,43,A,1,045,20,1.39,127.32,10,10.7,8.35,5.5
430597,43,A,1,025,50,13.89,14.14,30,28.05,23.95,12.5
430598,43,A,1,045,80,2.4,127.32,15,13.05,11.45,5.5
430599,43,A,1,024,192,7.59,31.83,45,43.7,37.9,9
430600,43,A,1,024,41,5.09,31.83,25,24.75,17.4,8
430604,43,A,1,025,71,3.09,127.32,30,28.45,24.95,10
430610,43,A,1,045,12,5.3,31.83,15,16.3,12.8,7
430613,43,A,1,021,143,6.3,31.83,25,23.9,20.25,9
430614,43,A,1,045,207,4,127.32,10,11.15,8.35,5
430616,43,A,1,045,13,4.59,127.32,10,8.85,7.8,3.5
430617,43,A,1,045,166,4.8,127.32,15,13.5,9.65,6
430620,43,A,1,025,303,12.19,14.14,30,30.4,27.45,10.89
430621,43,A,1,045,158,1.2,127.32,15,13.3,9.65,4.5
430623,43,A,1,044,156,8,31.83,30,28.8,24.6,10.1
430624,43,A,1,025,41,4.19,127.32,10,10.95,9.35,6.5
430625,43,A,1,045,164,1.5,127.32,10,9.95,8.7,4.09
430626,43,A,1,021,177,12.69,14.14,30,32.05,25.35,14.39
430629,43,A,1,045,60,6.19,31.83,15,15.95,14,4.8
430630,43,A,1,021,85,10.1,14.14,25,22.85,20.05,10.89
430631,43,A,1,021,58,2.9,127.32,20,19.15,16.2,10
430632,43,A,1,024,15,9.69,31.83,25,27.15,22.95,10.39
430635,43,A,1,024,11,9.8,31.83,30,29.2,23.45,10.5
430638,43,A,1,024,51,7.9,31.83,20,20.05,14.45,9.5
430641,43,A,1,045,45,6.19,31.83,20,17.6,15.8,6.69
430642,43,A,1,021,77,4.69,127.32,35,33.35,32.6,9.69
430644,43,A,1,024,82,4.3,127.32,25,22.95,17.15,6.3
430645,43,A,1,045,45,9.19,31.83,15,15.25,13.2,6.9
430646,43,A,1,021,183,9.39,31.83,25,23.6,17.3,10
430649,43,A,1,045,84,4.4,127.32,10,10.05,9.4,4.4
430650,43,A,1,021,237,9.8,31.83,20,21.35,14.5,7.4
430651,43,A,1,021,187,9,31.83,20,21.1,18.05,9.3
430653,43,A,1,045,67,11.69,14.14,15,15,14.25,8.39
430654,43,A,1,025,67,10.19,14.14,30,31.7,27,10.3
430656,43,A,1,045,38,6.3,31.83,15,15.85,14,7.09
430657,43,A,1,045,155,1,127.32,10,11.8,8.3,5.19
430658,43,A,1,024,288,14.5,14.14,35,34.7,27.65,8.3
430659,43,A,1,045,133,10.1,14.14,15,15.25,13.5,7.5
430660,43,A,1,021,335,7.8,31.83,20,19.55,13.8,12.5
430665,43,A,1,024,77,4.5,127.32,20,17.85,15.7,4.19
430669,43,A,1,024,47,6.5,31.83,30,29,22.85,13.5
430670,43,A,1,024,74,8.3,31.83,15,16.35,12.95,7.9
430672,43,A,1,024,181,7.5,31.83,30,28.7,21.25,5.09
430673,43,A,1,021,35,9,31.83,20,21.1,19.5,7.69
430674,43,A,1,024,71,4.8,127.32,25,24.4,18.35,6.69
430676,43,A,1,021,150,15.1,5.09,30,29.1,26.15,9
430677,43,A,1,021,82,13.19,14.14,30,31,26.1,13.3
430679,43,A,1,021,28,5.19,31.83,15,16.45,12.5,9.89
430681,43,A,1,021,90,7.4,31.83,30,30.95,26,12.89
430682,43,A,1,024,300,3.5,127.32,20,21.85,18.95,6.5
430683,43,A,1,045,75,3.79,127.32,10,11.65,10.1,6.09
430685,43,A,1,045,31,7.69,31.83,20,18.3,12.95,6.4
430686,43,A,1,024,253,10.1,14.14,25,25.6,14,11.89
430687,43,A,1,255,69,6.8,31.83,25,24.95,21.65,12.1
430693,43,A,1,024,182,6.3,31.83,45,45,39.55,12.69
430694,43,A,1,025,150,6.19,31.83,15,15.3,13.2,7.09
430695,43,A,1,044,131,9.1,31.83,15,17.2,15.3,9.1
430696,43,A,1,021,51,5.69,31.83,30,29.5,24.1,9.5
430698,43,A,1,021,382,7,31.83,25,24.8,15.35,11.3
430699,43,A,1,021,127,4.9,127.32,15,15.95,11.15,7.09
430700,43,A,1,021,73,4.5,127.32,20,17.9,12.6,8.89
430701,43,A,1,021,65,3.9,127.32,15,16.65,14.05,8.1
430702,43,A,1,045,298,1.2,127.32,10,10.5,8.15,3.79
430703,43,A,1,021,225,5.19,31.83,25,26.95,20.65,10.3
430710,43,A,1,044,69,5.5,31.83,20,20,15.7,7.5
430711,43,A,1,021,81,8,31.83,20,19.55,15.2,10
430712,43,A,1,021,310,9.39,31.83,20,17.7,13.1,5.9
430714,43,A,1,021,32,5.09,31.83,20,21.8,17.9,11.69
430716,43,A,1,021,164,4.8,127.32,20,17.9,14.8,4.3
430717,43,A,1,044,141,5.9,31.83,15,15.05,12.8,8.89
430719,43,A,1,021,45,10.19,14.14,15,15.25,13.2,10.19
430723,43,A,1,021,35,3.7,127.32,25,24.25,20.95,10.6
430725,43,A,1,021,231,9.5,31.83,15,15,13.35,8.19
430726,43,A,1,021,31,2.2,127.32,20,20.75,17.45,9.1
430727,43,A,1,025,155,1.39,127.32,25,25.75,19.9,8.8
430729,43,A,1,024,75,10.1,14.14,15,16.25,15.05,7.4
430730,43,A,1,044,54,3,127.32,10,11.8,10.5,8.69
430731,43,A,1,025,24,7.5,31.83,15,15.2,12.95,6.69
430735,43,A,1,045,330,5.8,31.83,20,18.15,15,5
430736,43,A,1,024,335,12.3,14.14,45,44.75,36.15,18.89
430738,43,A,1,025,38,10.69,14.14,25,26.35,24.15,10.19
430739,43,A,1,024,22,14.1,14.14,30,27.6,25.5,9.39
430742,43,A,1,021,47,14.5,14.14,30,28.2,26.25,8.3
430743,43,A,1,045,14,4.5,127.32,15,15.55,14.45,4.3
430745,43,A,1,024,68,14.39,14.14,25,25.75,24.5,12.5
430748,43,A,1,024,102,5.3,31.83,30,28.5,21.35,11
430752,43,A,1,045,24,10.19,14.14,25,22.65,14.85,7.09
430757,43,A,1,024,65,8.19,31.83,20,19.35,15.4,7.9
430758,43,A,1,045,130,2.5,127.32,10,8.75,8.35,3.5
430759,43,A,1,045,81,2.9,127.32,15,14.9,12.9,5.69
430760,43,A,1,024,42,1.39,127.32,15,16.15,13.5,7.8
430763,43,A,1,023,283,3.2,127.32,25,25.3,15.4,7.5
430764,43,A,1,045,105,2.9,127.32,25,24.2,20.6,8.89
430768,43,A,1,025,297,10.8,14.14,40,38.05,37,8.69
430770,43,A,1,044,67,7.09,31.83,15,16.3,14.05,5.59
430772,43,A,1,045,123,8.19,31.83,20,21.4,20.75,6.4
430775,43,A,1,023,55,15.1,5.09,40,39.9,37.65,11
430778,43,A,1,045,157,5.19,31.83,10,11.2,9.65,5.09
430780,43,A,1,024,90,6.19,31.83,30,27.8,22.35,9
430781,43,A,1,045,99,4,127.32,10,9.7,7.8,4.69
430785,43,A,1,045,53,5.5,31.83,20,18.35,17.1,6.19
430786,43,A,1,024,34,8.1,31.83,25,23.55,17.15,11.5
430787,43,A,1,024,191,13.5,14.14,30,29.35,23.95,11.89
430788,43,A,1,045,201,5.69,31.83,10,10.15,8.6,4.3
430789,43,A,1,023,44,7.5,31.83,25,24.7,17.05,9.5
430790,43,A,1,024,47,8,31.83,20,18.15,13.7,8.39
430791,43,A,1,023,301,11.69,14.14,30,29,28.05,6.69
430794,43,A,1,024,133,4.4,127.32,20,17.55,16.7,7.8
430798,43,A,1,024,136,5.19,31.83,15,17.45,15.75,6.5
430802,43,A,1,024,28,11.19,14.14,35,32.8,26.55,13
430804,43,A,1,024,242,8.3,31.83,20,21.55,16.45,12
430815,43,A,1,024,29,9.19,31.83,20,19.2,14.85,13.3
430819,43,A,1,024,95,3.59,127.32,15,17.05,9.75,10.1
430820,43,A,1,024,37,3.7,127.32,15,17,15.3,5.69
430822,43,A,1,066,157,1.39,127.32,10,12.45,11.9,5.5
430823,43,A,1,024,84,3,127.32,20,20.4,15.9,7
430824,43,A,1,024,63,14,14.14,40,40.95,31.1,15.39
430826,43,A,1,024,236,3.4,127.32,30,27.65,22.6,8.5
430827,43,A,1,024,41,4.59,127.32,25,22.55,20.55,8
430831,43,A,1,024,144,4.69,127.32,15,15.2,11.75,8
430835,43,A,1,067,92,8.3,31.83,15,15.05,14.15,5.19
430844,43,A,1,024,184,6.9,31.83,25,25.15,20.2,8
430855,43,A,1,024,177,3.79,127.32,15,14.5,10.05,6.59
430856,43,A,1,024,373,1.7,127.32,10,11.35,9.8,4.5
430859,43,A,1,024,56,9.3,31.83,20,22.35,22,6
430860,43,A,1,024,42,3.9,127.32,10,7.65,7.5,5.69
430861,43,A,1,024,197,6.3,31.83,15,13.35,12.8,7
430863,43,A,1,024,26,12.6,14.14,25,23.2,22.7,8
430867,43,A,1,024,275,3.2,127.32,15,14.3,13.45,4.59
430868,43,A,1,024,294,9,31.83,15,14.45,12.65,5.69
430870,43,A,1,024,170,5.5,31.83,25,23.3,18.7,8.69
430871,43,A,1,024,60,8.6,31.83,15,16.9,15.7,6
430873,43,A,1,024,69,7.09,31.83,15,16,15.8,8.5
430875,43,A,1,024,182,9.3,31.83,20,19.45,15.6,6.8
430876,43,A,1,024,82,6.3,31.83,20,19.95,18.15,8.5
430877,43,A,1,024,136,8.5,31.83,15,16.1,15.5,6
430881,43,A,1,024,303,8.6,31.83,15,14.35,13.1,6
430882,43,A,1,024,133,8.6,31.83,20,21.15,18.1,6.5
430883,43,A,1,024,297,3.59,127.32,20,18,16.8,5.8
430886,43,A,1,024,147,6.09,31.83,25,25.05,22,8
430888,43,A,1,024,85,10,14.14,25,25.1,23.9,7.5
430890,43,A,1,024,102,8,31.83,15,15.55,14.4,5.5
430892,43,A,1,024,48,9.5,31.83,15,15.4,13.75,7
430895,43,A,1,024,79,5.3,31.83,15,15.15,13.75,9.89
430896,43,A,1,024,143,8.1,31.83,15,15.45,13.85,5.5
430897,43,A,1,024,129,8.69,31.83,20,21.55,18.25,6.19
430905,43,A,1,024,109,2.79,127.32,20,18.55,15.3,5.9
430907,43,A,1,024,32,13.5,14.14,30,30.5,29.55,9
430908,43,A,1,024,42,5,31.83,25,24.7,22.8,9.6
430911,43,A,1,024,36,7,31.83,25,26.1,23.65,9
430912,43,A,1,024,127,9.1,31.83,20,20.6,18.25,8
430914,43,A,1,024,131,6.9,31.83,20,22.05,18.55,6.5
430915,43,A,1,024,87,9.89,31.83,20,18.85,15.4,4.8
430919,43,A,1,024,60,5.4,31.83,20,17.7,15,7.59
430921,43,A,1,024,203,7.3,31.83,25,23.1,21.4,5.8
430926,43,A,1,024,60,5.9,31.83,20,21.95,18.2,7.5
430927,43,A,1,024,114,8.3,31.83,15,15.6,13.15,7
430928,43,A,1,024,46,9.5,31.83,20,20,17.55,6.5
430931,43,A,1,024,265,4.69,127.32,20,19.75,19.7,5
430932,43,A,1,024,225,5.69,31.83,30,30.6,26.1,10
430933,43,A,1,024,361,4.4,127.32,20,21,15.95,5.5
430936,43,A,1,024,75,8.1,31.83,30,31.4,25.35,12.5
430937,43,A,1,024,165,8.5,31.83,20,22.45,18.75,8.5
430938,43,A,1,024,52,8.5,31.83,25,24.6,21.35,8
430941,43,A,1,024,134,8.89,31.83,20,21.55,19.65,4
430942,43,A,1,024,87,15,5.09,30,31.8,30.6,9.69
430943,43,A,1,024,266,6.5,31.83,20,17.5,14.45,6.5
430944,43,A,1,024,338,8.3,31.83,25,27.35,24.25,9.5
430945,43,A,1,024,141,7.8,31.83,25,24.1,20.5,10.5
430948,43,A,1,024,206,6.09,31.83,20,19.45,13.65,7.59
430949,43,A,1,024,216,6.3,31.83,25,23.55,17.2,10.19
430950,43,A,1,024,141,2.7,127.32,15,12.9,11.65,6.5
430951,43,A,1,024,45,11,14.14,25,23.95,23.2,8.5
430954,43,A,1,024,140,13.6,14.14,40,42.1,37.4,13.19
430955,43,A,1,024,60,3,127.32,15,16.3,12.2,8.5
430956,43,A,1,024,188,9,31.83,25,24.85,23.5,8.5
430957,43,A,1,024,25,13.3,14.14,25,26.5,24.75,8.5
430958,43,A,1,024,264,12.69,14.14,30,28.5,25.75,10.69
430959,43,A,1,024,53,3.79,127.32,10,11.6,11.1,7.09
430963,43,A,1,024,356,15.3,5.09,30,28.05,26.85,9.19
430964,43,A,1,024,204,8.5,31.83,20,19.8,12.6,6.5
430965,43,A,1,024,97,6.09,31.83,20,21,18.35,7
430968,43,A,1,024,77,13,14.14,30,29.1,25.7,8.5
430969,43,A,1,024,40,9.3,31.83,20,21.15,19.85,9.5
430970,43,A,1,024,118,5.9,31.83,15,16.85,16.05,6
430971,43,A,1,024,45,10.1,14.14,20,17.9,13.4,9
430972,43,A,1,024,183,15.89,5.09,40,39.85,38.3,12.5
430974,43,A,1,024,61,7.5,31.83,30,28.5,24.25,10.5
430975,43,A,1,024,117,12.1,14.14,50,49.55,47.9,12.5
430976,43,A,1,024,7,13.8,14.14,30,28.2,26.1,6.5
430978,43,A,1,237,56,4.5,127.32,10,10.35,8.45,4.09
430979,43,A,1,024,126,7.69,31.83,20,20.65,18.2,8.1
430980,43,A,1,024,176,15,5.09,30,29.3,24.05,14
430981,43,A,1,044,49,9.8,31.83,25,23.95,23.3,6.5
430982,43,A,1,024,232,2.59,127.32,15,13.8,9.6,6
430983,43,A,1,024,98,2.9,127.32,25,23.15,21.3,9
430985,43,A,1,024,106,12.39,14.14,30,29.9,24.4,10.5
430989,43,A,1,024,66,5.69,31.83,10,9.1,9,6.5
430990,43,A,1,066,217,6.09,31.83,20,19.5,19,4.5
430995,43,A,1,024,245,15.89,5.09,25,26.3,23.1,14
430996,43,A,1,024,124,6.19,31.83,40,37.75,34.65,15.5
430998,43,A,1,024,50,8.39,31.83,20,17.75,18.05,5
430999,43,A,1,024,145,9.5,31.83,25,23.6,19.45,10.5
431001,43,A,1,024,343,7.09,31.83,20,20.4,14.55,12.5
431002,43,A,1,024,73,3.2,127.32,20,22.2,19.15,13.89
431003,43,A,1,024,83,6.8,31.83,25,22.8,19.75,9.5
431005,43,A,1,024,179,4.3,127.32,15,13.7,10.8,5
431007,43,A,1,024,164,5.69,31.83,15,16.65,13.5,9.5
431009,43,A,1,024,21,3.2,127.32,10,11.1,7.55,3.5
431010,43,A,1,024,303,4,127.32,25,24.8,18.95,7.8
431011,43,A,1,024,80,8,31.83,20,20.35,18.95,6.09
431012,43,A,1,024,313,7.59,31.83,15,17.05,13.9,5
431014,43,A,1,024,93,11.3,14.14,25,26.3,22.7,10.5
431017,43,A,1,024,174,5.59,31.83,15,17.05,15.5,6.5
431018,43,A,1,024,74,10.39,14.14,35,37.1,36,12.5
431022,43,A,1,024,29,4.5,127.32,10,11.45,9.4,7
431024,43,A,1,024,15,4.69,127.32,15,13.25,11,4.5
431026,43,A,1,024,170,10.19,14.14,30,31.95,20.35,16
431032,43,A,1,024,41,12.3,14.14,25,26.75,24.15,11.5
431035,43,A,1,024,152,3.59,127.32,15,17.1,14,8
431036,43,A,1,024,74,13,14.14,25,27.4,24.1,10
431038,43,A,1,024,306,5.3,31.83,20,20.55,18.7,7
431040,43,A,1,024,37,3.29,127.32,25,25.65,20.8,8.5
431043,43,A,1,024,71,4.4,127.32,20,21.35,17.45,9
431045,43,A,1,045,354,3.09,127.32,15,13.05,12.55,4.5
431047,43,A,1,024,109,4.59,127.32,15,13.95,11.8,10.5
431051,43,A,1,024,164,8.39,31.83,30,28.45,22.85,6
431053,43,A,1,024,262,8.5,31.83,25,26,19.85,7.5
431054,43,A,1,024,19,2.79,127.32,15,14.1,12.5,6.5
431059,43,A,1,066,280,10.5,14.14,15,16.05,14,4.59
431060,43,A,1,024,111,3.4,127.32,15,16.25,11.5,7.5
431061,43,A,1,024,104,4.5,127.32,15,14.3,9.45,4.5
431063,43,A,1,024,321,8.89,31.83,20,18.25,14.9,9
431067,43,A,1,024,248,13.3,14.14,30,30.8,29.95,10.19
431068,43,A,1,024,136,7.59,31.83,20,20,17.7,5
431069,43,A,1,024,226,2.4,127.32,20,21.7,20.6,6
431075,43,A,1,024,71,9.1,31.83,20,18,14.95,7
431078,43,A,1,024,348,17.2,5.09,35,32.5,29.6,11
431081,43,A,1,024,270,15,5.09,35,32.95,27.85,7
431082,43,A,1,024,217,7.3,31.83,35,33.45,27.2,8
431084,43,A,1,024,223,4.8,127.32,25,26.1,22.65,8.5
431086,43,A,1,024,100,6.8,31.83,20,21,15.85,8
431090,43,A,1,024,34,9.1,31.83,20,20,17.75,4.5
431092,43,A,1,045,95,8.39,31.83,15,15.3,12.6,5.5
431094,43,A,1,024,136,8.89,31.83,20,19.45,16.9,5.5
431095,43,A,1,024,75,5.09,31.83,30,29.2,26.35,8.5
431096,43,A,1,024,125,2.59,127.32,25,27,24.45,9
431107,43,A,1,024,116,3.79,127.32,20,18.05,14.95,7
431108,43,A,1,024,148,10.5,14.14,25,27.15,25.65,8.5
431109,43,A,1,024,28,12.5,14.14,30,28.4,25.6,7.5
431110,43,A,1,024,107,5.9,31.83,30,30.65,21.95,8
431115,43,A,1,024,124,3,127.32,25,22.5,16,12
431127,43,A,1,024,41,8,31.83,15,15.7,13.9,11.19
431130,43,A,1,024,77,7.4,31.83,25,26.8,22.6,9.8
431132,43,A,1,024,255,4.9,127.32,25,23.2,18.45,7.4
431133,43,A,1,024,112,4.09,127.32,35,33.4,26.15,11.1
431134,43,A,1,024,100,11.69,14.14,40,42.3,38.2,14.89
431135,43,A,1,045,135,2.9,127.32,10,10.5,8.8,5.69
431140,43,A,1,045,51,7.09,31.83,15,13.5,12.65,7.19
431143,43,A,1,024,157,6.69,31.83,25,22.9,18.9,13.69
431145,43,A,1,045,193,4.5,127.32,10,9.7,8.65,5
431146,43,A,1,025,44,6,31.83,25,24.7,19,12
431148,43,A,1,024,87,3.9,127.32,15,15.25,11.65,4.8
431149,43,A,1,024,108,12.19,14.14,30,28.15,23.75,7.4
431150,43,A,1,045,40,8.5,31.83,20,21.7,19.75,11.5
431153,43,A,1,045,15,4.3,127.32,15,15,14.1,6.8
431156,43,A,1,025,54,2.4,127.32,15,16.7,12.7,7.69
431157,43,A,1,025,290,4.09,127.32,30,28.3,23.3,9.69
431162,43,A,1,045,130,5.59,31.83,10,9.65,7.75,5.09
431163,43,A,1,024,197,14.3,14.14,25,26.95,22.6,8.19
431168,43,A,1,024,35,3.4,127.32,25,23.3,14.95,9.5
431171,43,A,1,024,239,14.89,14.14,30,28.15,25.05,12.39
431173,43,A,1,024,60,11.3,14.14,25,26.1,22.7,8.19
431174,43,A,1,024,335,8.8,31.83,25,22.85,20.7,7.19
431178,43,A,1,024,129,4.9,127.32,10,10.9,8.25,8
431180,43,A,1,024,131,13.69,14.14,30,28.95,24.65,6
431182,43,A,1,024,132,4.09,127.32,10,10.5,9.05,8
431188,43,A,1,024,153,14.3,14.14,35,34.3,33.8,11.5
431193,43,A,1,024,58,6.19,31.83,35,32.95,28.7,12
431194,43,A,1,024,33,5.09,31.83,20,20,18,7.5
431196,43,A,1,024,206,10,14.14,20,17.95,16.2,4.5
